gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Trav4-1	chr14	44776294	44884283	-0.277478	2	32.038	0.834146	1.86792	2
Trav5-1	chr14	44776294	44884283	-0.277478	2	32.038	0.834146	1.86792	2
Trav6-1	chr14	44776294	44884283	-0.277478	2	32.038	0.834146	1.86792	2
Gm42988	chr14	44776294	44884283	-0.277478	2	32.038	0.834146	1.86792	2
Trav7-1	chr14	44776294	44884283	-0.277478	2	32.038	0.834146	1.86792	2
Trav6-2	chr14	44776294	44884283	-0.277478	2	32.038	0.834146	1.86792	2
Trav9n-1	chr14	44948002	44960817	-0.368503	1	28.1018	0.967615	1.76873	2
Trav6-5	chr14	44948002	44960817	-0.368503	1	28.1018	0.967615	1.76873	2
Trav6n-5	chr14	44948002	44960817	-0.368503	1	28.1018	0.967615	1.76873	2
Trav12n-1	chr14	45006398	45052713	-0.835649	1	15.0155	0.995447	0.196132	2
Trav5d-4	chr14	45499079	45512909	0.371833	3	53.471	0.90607	1.85005	2
Trav8n-2	chr14	45532731	45539767	0.549231	3	70.4317	0.937759	2.38239	3
Trav8d-2	chr14	45532731	45539767	0.549231	3	70.4317	0.937759	2.38239	3
Trav8-2	chr14	45532731	45539767	0.549231	3	70.4317	0.937759	2.38239	3
Trav16	chr14	45538043	45574075	0.422607	3	54.9011	0.773908	1.8309	2
Trav15n-3	chr14	45572776	45577424	0.377145	3	47.0816	0.907957	1.80966	2
Myh6	chr14	47181890	47200005	-0.213753	2	38.1068	0.998583	1.86715	2
Mhrt	chr14	47181890	47200005	-0.213753	2	38.1068	0.998583	1.86715	2
Gm29015	chr14	47181890	47200005	-0.213753	2	38.1068	0.998583	1.86715	2
Cenpj	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
MGP_FVBNJ_G0009429	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
Parp4	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
Gm16573	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
Mphosph8	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
Gm16973	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
Pspc1	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
MGP_FVBNJ_G0036678	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
Zmym2	chr14	49096768	49332544	-0.202739	1	35.6192	0.992967	1.87024	2
Rcbtb1	chr14	51480543	51483004	0.381484	3	58.3165	0.990254	1.40991	2
Phf11d	chr14	51532597	51656388	-0.206721	1	34.8488	0.974018	3.9393	5
Tnfrsf10b	chr14	61845888	61918713	0.278642	3	38.3705	0.507653	2.87788	3
Gm15574	chr14	61845888	61918713	0.278642	3	38.3705	0.507653	2.87788	3
Fndc3a	chr14	64673087	65177295	0.206111	2	36.53	0.99862	1.8801	2
Htr2a	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Esd	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Esd-ps	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Gm17046	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Gm17222	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Gm17045	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Gm3348	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Lrch1	chr14	66542214	67355683	-0.340852	2	26.6287	0.956205	2.88358	3
Tpt1	chr14	67850778	67899213	0.237151	3	34.8145	0.990254	1.89824	2
Gm36946	chr14	81268814	81293920	0.240127	2	26.153	0.996684	1.8363	2
Gm25415	chr14	81623318	81784064	0.2451	2	28.8224	0.995969	1.89293	2
Klhl1	chr14	88017846	88362943	0.441642	5	29.0592	0.563862	2.69303	3
Dach1	chr14	89490908	90428757	0.358689	2	31.5859	0.967886	2.70805	3
Gm25831	chr14	89636568	90428757	0.451852	3	29.5605	0.852366	1.74157	2
Prr30	chr14	92798826	93108719	0.328625	2	32.6198	0.982773	1.88153	2
MGP_FVBNJ_G0038530	chr14	92798826	93108719	0.328625	2	32.6198	0.982773	1.88153	2
Tbc1d4	chr14	93236677	93691789	0.436597	3	43.0473	0.960003	1.59732	2
MGP_FVBNJ_G0038531	chr14	94023593	94346818	0.207091	2	33.2577	0.856708	1.94558	2
Ednrb	chr14	95386174	95559698	-0.243289	2	25.8482	0.772951	2.78635	3
Gm25724	chr14	96284776	96376773	-0.215382	2	28.0392	0.739037	1.96885	2
Gm37495	chr14	106271800	106592266	-0.375439	2	24.6829	0.156169	1.88534	2
Ubac2	chr14	113380254	113741649	-0.213668	2	31.6409	0.984121	1.91363	2
Gpr183	chr14	113380254	113741649	-0.213668	2	31.6409	0.984121	1.91363	2
Timm8a2	chr14	113380254	113741649	-0.213668	2	31.6409	0.984121	1.91363	2
Clybl	chr14	113740676	113908819	-0.209692	1	30.7235	0.933905	2.91086	3
Gm5089	chr14	113883688	113956726	-0.203823	2	30.6343	0.811286	1.96284	2
Btf3-ps4	chr14	115120287	115167924	0.226264	2	32.0003	0.986588	1.94087	2
Lifr	chr15	3916286	4123368	0.249724	3	54.1052	0.93474	1.91685	2
Egflam	chr15	4116356	4543905	0.261845	3	50.4035	0.909777	1.85876	2
Npr3	chr15	8494882	8776480	0.269562	2	43.3997	0.980131	1.76557	2
Zfr	chr15	8776277	9166944	0.282963	3	50.8905	0.979013	1.75784	2
6030458C11Rik	chr15	9315752	9847212	-0.288858	2	45.9091	0.93338	1.61633	2
Drosha	chr15	9315752	9847212	-0.288858	2	45.9091	0.93338	1.61633	2
MGP_FVBNJ_G0008104	chr15	9315752	9847212	-0.288858	2	45.9091	0.93338	1.61633	2
Gm2824	chr15	21319930	21650496	0.209027	2	66.8497	0.990728	1.73409	2
Mir3964	chr15	26100359	26167405	-0.240607	2	37.6321	0.786787	1.89282	2
Ctnnd2	chr15	26635349	27457829	-0.223196	2	46.0154	0.93439	4.86435	5
Sdc2	chr15	29181868	29523274	-0.249431	1	34.4688	0.803871	2.6625	3
Stk3	chr15	31386028	31698385	0.273251	3	41.3289	0.978674	2.74898	3
Grhl2	chr15	33662814	34178725	0.354254	3	37.9266	0.947747	1.74423	2
Rrm2b	chr15	34246810	34577438	0.364514	3	53.3327	0.857335	1.82279	2
Klf10	chr15	34577685	34920345	-0.20597	2	41.6738	0.868479	1.19268	2
MGP_FVBNJ_G0005536	chr15	34577685	34920345	-0.20597	2	41.6738	0.868479	1.19268	2
Azin1	chr15	34577685	34920345	-0.20597	2	41.6738	0.868479	1.19268	2
Mir6951	chr15	34577685	34920345	-0.20597	2	41.6738	0.868479	1.19268	2
Gm24751	chr15	38039252	38144094	-0.333035	2	33.3889	0.93338	1.89103	2
Gm23185	chr15	44912332	45073861	-0.258885	1	35.7272	0.435576	1.97669	2
Has2os	chr15	52655973	52886853	0.23043	3	42.0659	0.978568	1.87511	2
Srsf3-ps	chr15	55841564	56027598	-0.205834	2	38.7789	0.986602	1.83426	2
Gm7083	chr15	55841564	56027598	-0.205834	2	38.7789	0.986602	1.83426	2
Gm7713	chr15	55841564	56027598	-0.205834	2	38.7789	0.986602	1.83426	2
4933412E24Rik	chr15	55841564	56027598	-0.205834	2	38.7789	0.986602	1.83426	2
Gm25875	chr15	55841564	56027598	-0.205834	2	38.7789	0.986602	1.83426	2
Tsg101-ps	chr15	58833098	59460951	-0.311413	2	33.8385	0.949781	1.43563	2
Gsdmcl1	chr15	59699959	59787610	-0.282327	3	33.8536	0.999681	6.95102	11
Gsdmcl-ps	chr15	59699959	60408003	-0.219961	3	37.225	0.999681	8.37487	13
1700065I16Rik	chr15	59699959	59731948	-0.252039	3	34.7146	0.999681	3.86854	6
Gm21798	chr15	60604452	60982988	-0.212297	2	41.0259	0.341231	1.98651	2
Gml2	chr15	70592892	70766671	0.343496	3	57.7643	0.944541	1.7564	2
Apol7a	chr15	73279722	73312043	0.224954	3	49.0464	0.915043	2.84779	3
Apol7c	chr15	73279722	73333099	0.239043	3	49.0715	0.915043	4.66721	5
Apol7b	chr15	73291955	73350684	0.28462	3	50.4244	0.978568	5.63181	6
1700025B11Rik	chr15	73512683	73538236	0.353262	2	55.04	0.987807	1.61091	2
Gm5550	chr15	73615139	73629081	0.310467	3	55.4742	0.856708	1.90557	2
Pla2g6	chr15	75349406	75715162	-0.226417	2	41.3281	0.992815	1.8412	2
Maff	chr15	75349406	75715162	-0.226417	2	41.3281	0.992815	1.8412	2
Tmem184b	chr15	75349406	75715162	-0.226417	2	41.3281	0.992815	1.8412	2
Mir1943	chr15	75349406	75715162	-0.226417	2	41.3281	0.992815	1.8412	2
Csnk1e	chr15	75349406	75715162	-0.226417	2	41.3281	0.992815	1.8412	2
Gm16059	chr15	75349406	75715162	-0.226417	2	41.3281	0.992815	1.8412	2
MGP_FVBNJ_G0008137	chr15	75349406	75715162	-0.226417	2	41.3281	0.992815	1.8412	2
Kcnj4	chr15	75349406	75715162	-0.226417	2	41.3281	0.992815	1.8412	2
Tomm22	chr15	75714897	76043320	-0.247162	1	39.9681	0.961864	1.83967	2
Mrtfa	chr15	77209419	77379634	0.415942	3	50.6791	0.992272	1.42582	2
Polr3h	chr15	77998857	78273422	-0.25933	2	38.616	0.693862	1.86775	2
Csdc2	chr15	77998857	78273422	-0.25933	2	38.616	0.693862	1.86775	2
Pmm1	chr15	77998857	78273422	-0.25933	2	38.616	0.693862	1.86775	2
Xrcc6	chr15	77998857	78273422	-0.25933	2	38.616	0.693862	1.86775	2
Desi1	chr15	77998857	78273422	-0.25933	2	38.616	0.693862	1.86775	2
Cyp2d10	chr15	78515425	78643965	-0.407825	1	30.6726	0.951277	1.65861	2
Cyp2d9	chr15	78515425	78643965	-0.407825	1	30.6726	0.951277	1.65861	2
Cyp2d34	chr15	78515425	78643965	-0.407825	1	30.6726	0.951277	1.65861	2
1700001L05Rik	chr15	79510975	79613775	0.545839	3	84.456	0.992888	1.15848	2
Abcd2	chr15	87341473	88070435	0.231082	2	49.447	0.856708	1.94941	2
CN725425	chr15	87341473	88070435	0.231082	2	49.447	0.856708	1.94941	2
Smgc	chr15	88060203	88204117	0.266048	3	53.8522	0.76341	1.90045	2
Gm26760	chr15	88492144	88756951	0.214235	2	44.2491	0.970344	1.86092	2
MGP_FVBNJ_G0000861	chr15	88492144	88756951	0.214235	2	44.2491	0.970344	1.86092	2
Olfr288	chr15	94372001	94396703	0.497931	3	60.7397	0.987179	1.48819	2
Pou6f1	chr15	96906888	97837704	0.722506	3	33.9811	0.765203	1.47975	2
Krt86	chr15	97837306	98001044	0.330728	4	30.9241	0.852923	2.57454	3
Srl	chr16	949366	1250386	0.302691	3	31.0453	0.978568	1.814	2
Rbfox1	chr16	3542661	4175569	0.38232	2	31.2827	0.857335	2.75234	3
1810013L24Rik	chr16	5239151	5351565	-0.223106	1	29.7227	0.8138	1.93615	2
MGP_FVBNJ_G0036373	chr16	5239151	5351565	-0.223106	1	29.7227	0.8138	1.93615	2
Tnfrsf17	chr16	7710969	7901632	-0.213831	1	32.0415	0.925369	1.93501	2
Cpped1	chr16	8307746	8748835	0.361027	3	35.7284	0.903229	1.85023	2
MGP_FVBNJ_G0022418	chr16	14776613	14854874	-0.294289	2	30.0401	0.761639	1.23758	2
MGP_FVBNJ_G0008198	chr16	14776613	14854874	-0.294289	2	30.0401	0.761639	1.23758	2
Comt	chr16	14776613	14854874	-0.294289	2	30.0401	0.761639	1.23758	2
Gm15764	chr16	14776613	14854874	-0.294289	2	30.0401	0.761639	1.23758	2
Txnrd2	chr16	14776613	15111641	-0.262303	2	28.3536	0.761639	2.16687	3
Lamp3	chr16	16137358	16256534	0.278505	2	27.2407	0.980131	1.84947	2
MGP_FVBNJ_G0036178	chr16	17378073	17448173	0.243184	3	35.4662	0.921165	2.80761	3
Teddm3	chr16	17378073	17448173	0.243184	3	35.4662	0.921165	2.80761	3
Gm11701	chr16	17549378	17558008	-0.276199	1	25.4058	0.897119	1.87528	2
Vps8	chr16	17789511	18157908	-0.346802	2	26.1683	0.856708	1.81671	2
2510009E07Rik	chr16	17789511	18418061	-0.251699	2	29.1316	0.856708	2.81035	3
Tra2b	chr16	18724894	18772546	0.400824	3	31.8475	0.970469	1.54951	2
Crygs	chr16	19221853	19483385	-0.225463	2	19.9603	0.763179	1.88071	2
Tbccd1	chr16	19221853	19483385	-0.225463	2	19.9603	0.763179	1.88071	2
Dnajb11	chr16	19221853	19483385	-0.225463	2	19.9603	0.763179	1.88071	2
Ahsg	chr16	19221853	19483385	-0.225463	2	19.9603	0.763179	1.88071	2
Fetub	chr16	19221853	19483385	-0.225463	2	19.9603	0.763179	1.88071	2
Trp63	chr16	22245123	22858650	-0.419282	1	9.01182	0.872402	1.56693	2
Uts2b	chr16	23869341	24326364	0.204182	3	14.2474	0.925369	1.9118	2
Fgf12	chr16	24560524	25200067	0.329637	3	17.0071	0.867505	1.91932	2
Gp5	chr16	26732015	27055561	-0.325537	2	10.6479	0.609501	1.79577	2
Atp13a3	chr16	26732015	27055561	-0.325537	2	10.6479	0.609501	1.79577	2
Ppp1r2	chr16	27702260	27827035	0.506408	3	17.9489	0.980131	1.57471	2
Ubxn7	chr16	28802466	29103935	0.561291	3	31.6901	0.895061	1.59795	2
Muc20	chr16	29266961	29414983	-0.239826	2	19.8919	0.988081	1.69335	2
Smbd1	chr16	29266961	29414983	-0.239826	2	19.8919	0.988081	1.69335	2
Gm26769	chr16	29266961	29414983	-0.239826	2	19.8919	0.988081	1.69335	2
Rubcn	chr16	29266961	29414983	-0.239826	2	19.8919	0.988081	1.69335	2
Lrch3	chr16	29413906	30022863	-0.267891	1	19.2538	0.991327	1.67721	2
Cstdc4	chr16	32699833	32750750	0.464594	2	37.05	0.987179	1.50231	2
MGP_FVBNJ_G0037334	chr16	32699833	32750750	0.464594	2	37.05	0.987179	1.50231	2
Gm10913	chr16	32750355	32925246	0.491691	4	35.0771	0.834102	1.50614	2
4932412D23Rik	chr16	39377439	39673343	0.29221	2	27.0527	0.91466	1.94183	2
Gm7275	chr16	44434512	44515139	-0.247535	2	17.5486	0.791746	1.94512	2
Dppa4	chr16	44621209	44868036	-0.249722	1	20.3809	0.682241	1.95514	2
Dppa2	chr16	44621209	44868036	-0.249722	1	20.3809	0.682241	1.95514	2
Dubr	chr16	47081853	47348922	0.244449	2	19.1258	0.724902	1.81055	2
Mir6363	chr16	47081853	47348922	0.244449	2	19.1258	0.724902	1.81055	2
1700116B05Rik	chr16	47081853	47348922	0.244449	2	19.1258	0.724902	1.81055	2
Gm22459	chr16	49587517	49969286	0.200745	2	23.979	0.830677	1.66638	2
Col8a1	chr16	53855361	54012805	0.379791	2	12.7322	0.928856	3.35107	4
Cpox	chr16	54871153	55233794	-0.260745	1	10.9736	0.73999	2.87424	3
Olfr199	chr16	55409553	55448702	0.295156	3	12.2904	0.987179	1.78383	2
Olfr201	chr16	55409553	55448702	0.295156	3	12.2904	0.987179	1.78383	2
Htr1f	chr16	61120175	61436737	-0.328877	2	10.5228	0.848496	1.88485	2
Gm24681	chr16	64375046	64592965	-0.202167	2	10.3022	0.79186	1.96729	2
Chodl	chr16	74772047	74917312	0.263567	2	19.7027	0.991327	1.07815	2
Gm15692	chr16	74772047	74917312	0.263567	2	19.7027	0.991327	1.07815	2
Ncam2	chr16	76875932	77508399	-0.235357	2	10.5557	0.421507	3.86252	4
MGP_FVBNJ_G0009471	chr16	76875932	77335659	-0.359075	2	9.742	0.421507	1.8916	2
Krtap22-2	chr16	84687610	84822286	-0.296119	2	17.2575	0.875708	1.87987	2
Gm10229	chr16	84687610	84822286	-0.296119	2	17.2575	0.875708	1.87987	2
Krtap6-1	chr16	84687610	84822286	-0.296119	2	17.2575	0.875708	1.87987	2
Gm10228	chr16	84687610	84822286	-0.296119	2	17.2575	0.875708	1.87987	2
Krtap6-5	chr16	84687610	84822286	-0.296119	2	17.2575	0.875708	1.87987	2
1110025L11Rik	chr16	84687610	84822286	-0.296119	2	17.2575	0.875708	1.87987	2
Krtap6-3	chr16	84766678	84863120	-0.275745	1	16.908	0.925256	1.86821	2
Gm7860	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Ifngr2	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Tmem50b	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Gm15964	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Dnajc28	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Gart	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Son	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Donson	chr16	87262217	87419070	-0.348237	2	20.782	0.917903	1.4553	2
Gm10785	chr16	87262217	87661511	-0.248633	2	23.4052	0.917903	3.42769	4
Cryzl1	chr16	87262217	87661511	-0.248633	2	23.4052	0.917903	3.42769	4
MGP_FVBNJ_G0008237	chr16	87679939	87833835	0.223282	3	22.7048	0.699462	1.88915	2
1810053B23Rik	chr16	88999340	89392764	-0.280323	2	21.2703	0.575788	1.88191	2
Mir802	chr16	88999340	89392764	-0.280323	2	21.2703	0.575788	1.88191	2
1700029J03Rik	chr16	88999340	89392764	-0.280323	2	21.2703	0.575788	1.88191	2
Setd4	chr16	89332898	90970433	-0.274299	1	20.019	0.878388	1.86929	2
Cbr1	chr16	89332898	90970433	-0.274299	1	20.019	0.878388	1.86929	2
Gm5678	chr16	89332898	90970433	-0.274299	1	20.019	0.878388	1.86929	2
Brwd1	chr16	91795896	93144053	0.260413	3	28.1384	0.947666	5.65052	6
Tmem181b-ps	chr17	3429924	3447929	-0.845431	1	13.4115	0.903264	0.712555	2
Mpc1	chr17	5392239	5424650	0.37805	3	45.6934	0.999149	1.50959	2
4930506C21Rik	chr17	5392239	5424650	0.37805	3	45.6934	0.999149	1.50959	2
Vmn2r95	chr17	15622501	15785986	-0.216303	2	28.2663	0.985024	1.12832	2
Vmn2r-ps114	chr17	15622501	15785986	-0.216303	2	28.2663	0.985024	1.12832	2
Vmn2r98	chr17	16361645	16669556	-0.531289	1	16.7811	0.985691	0.938046	2
Vmn2r97	chr17	16361645	16979747	-0.361565	1	23.809	0.985691	1.90965	3
Vmn1r-ps141	chr17	17744726	17978578	-0.225418	2	28.0247	0.561501	1.97435	2
Vmn1r224	chr17	17744726	17978578	-0.225418	2	28.0247	0.561501	1.97435	2
Vmn1r-ps142	chr17	17744726	17978578	-0.225418	2	28.0247	0.561501	1.97435	2
Vmn1r-ps143	chr17	17744726	17978578	-0.225418	2	28.0247	0.561501	1.97435	2
Vmn1r-ps146	chr17	18445215	18605529	-0.317121	2	21.9594	0.796356	1.69939	2
Vmn1r-ps148	chr17	18445215	18605529	-0.317121	2	21.9594	0.796356	1.69939	2
Zfp983	chr17	19062621	19105378	-0.272463	2	27.393	0.995969	1.81308	2
Gm10509	chr17	19062621	19105378	-0.272463	2	27.393	0.995969	1.81308	2
Gm10226	chr17	19062621	19105378	-0.272463	2	27.393	0.995969	1.81308	2
MGP_FVBNJ_G0023044	chr17	19547217	19560382	-0.408417	2	25.2365	0.974136	1.83352	2
Zfp944	chr17	19846492	20038918	0.309224	3	38.0221	0.981102	1.83259	2
Vmn2r130	chr17	20565103	20586838	0.41249	3	28.7157	0.867505	2.74614	3
Gm18397	chr17	20665407	20678309	-0.331907	4	23.0867	0.98485	0.685469	2
Gm18416	chr17	20700315	20710526	-0.482091	1	16.0128	0.88555	3.49419	5
Gm18396	chr17	20701564	20710526	-0.991311	1	10.5225	0.93338	1.80177	3
Vmn2r-ps133	chr17	20852575	20950810	-0.241832	2	24.5741	0.97818	1.22917	2
Srrm2	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Elob	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Prss33	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Prss41	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Prss32	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Gm15947	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Prss21	chr17	21443273	21520499	-0.229984	2	34.2935	0.654839	1.05914	2
Dcpp3	chr17	21443273	21538023	-0.29832	2	27.8415	0.654839	1.81121	3
Luc7l	chr17	24010202	24148720	-0.274354	2	28.6443	0.970469	1.71284	2
Hba-a2	chr17	24010202	24148720	-0.274354	2	28.6443	0.970469	1.71284	2
Hba-a1	chr17	24010202	24148720	-0.274354	2	28.6443	0.970469	1.71284	2
Hba-ps4	chr17	24010202	24148720	-0.274354	2	28.6443	0.970469	1.71284	2
Kifc1	chr17	24691609	25370129	-0.311501	2	29.5707	0.684984	1.40699	2
Phf1	chr17	24691609	25370129	-0.311501	2	29.5707	0.684984	1.40699	2
Mir6968	chr17	24691609	25370129	-0.311501	2	29.5707	0.684984	1.40699	2
Cuta	chr17	24691609	25370129	-0.311501	2	29.5707	0.684984	1.40699	2
Syngap1	chr17	24691609	25370129	-0.311501	2	29.5707	0.684984	1.40699	2
Mir3083	chr17	24691609	25370129	-0.311501	2	29.5707	0.684984	1.40699	2
Zbtb9	chr17	24691609	25370129	-0.311501	2	29.5707	0.684984	1.40699	2
Ggnbp1	chr17	24691609	25370129	-0.311501	2	29.5707	0.684984	1.40699	2
Bak1	chr17	24691609	25370129	-0.311501	2	29.5707	0.684984	1.40699	2
Hmga1	chr17	25365754	25438125	-0.290616	1	30.3026	0.988331	1.40263	2
Hmga1b	chr17	25365754	25438125	-0.290616	1	30.3026	0.988331	1.40263	2
Scube3	chr17	25899072	26218461	-0.21279	2	32.101	0.58583	1.96724	2
Zfp523	chr17	25899072	26218461	-0.21279	2	32.101	0.58583	1.96724	2
Def6	chr17	25899072	26218461	-0.21279	2	32.101	0.58583	1.96724	2
Ppard	chr17	25899072	26218461	-0.21279	2	32.101	0.58583	1.96724	2
Fance	chr17	25899072	26218461	-0.21279	2	32.101	0.58583	1.96724	2
Mapk13	chr17	26639205	27905036	-0.252445	2	29.0967	0.935472	1.86448	2
Brpf3	chr17	26639205	27905036	-0.252445	2	29.0967	0.935472	1.86448	2
U2af1	chr17	29581049	29921645	-0.200031	1	31.7113	0.986039	1.91521	2
Zfp870	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Cyp4f14	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Cyp4f13	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Cyp4f41-ps	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
MGP_FVBNJ_G0009478	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Zfp472	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Zfp952	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Zfp763	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Phf8-ps	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Zfp563	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
Morc2b	chr17	30863363	31159486	0.267403	2	37.7233	0.957412	1.54689	2
H2-DMb1	chr17	32203499	32259052	-0.241785	1	29.8776	0.985024	1.89614	2
H2-DMb2	chr17	32203499	32259052	-0.241785	1	29.8776	0.985024	1.89614	2
Hspa1b	chr17	33083882	33099020	-0.42475	1	25.7341	0.995969	1.24329	2
Gm20481	chr17	33083882	33099020	-0.42475	1	25.7341	0.995969	1.24329	2
Hspa1a	chr17	33097882	33163322	-0.282079	1	31.275	0.935804	2.71846	3
H2-Q5	chr17	33412929	33610629	0.389897	3	44.097	0.978583	2.75791	4
Ddr1	chr17	33886915	34054308	-0.30334	1	31.2551	0.915468	2.91103	3
Gm4577	chr17	33886915	34054308	-0.30334	1	31.2551	0.915468	2.91103	3
Abcf1	chr17	34137062	34163216	-0.293916	2	27.71	0.980131	1.61637	2
Mir877	chr17	34137062	34163216	-0.293916	2	27.71	0.980131	1.61637	2
2410017I17Rik	chr17	34291378	34445467	-0.215164	3	25.0482	0.997011	2.43757	3
Gm8815	chr17	34291378	34445467	-0.215164	3	25.0482	0.997011	2.43757	3
Gm17782	chr17	34291378	34445467	-0.215164	3	25.0482	0.997011	2.43757	3
Gm18604	chr17	34432640	34599000	-0.364819	1	22.5301	0.980131	1.61866	2
Gm20391	chr17	34432640	34599000	-0.364819	1	22.5301	0.980131	1.61866	2
Olfr117	chr17	35856764	36241694	-0.238565	1	30.2027	0.595243	1.96174	2
Olfr118	chr17	35856764	36241694	-0.238565	1	30.2027	0.595243	1.96174	2
Olfr120	chr17	35856764	36241694	-0.238565	1	30.2027	0.595243	1.96174	2
Olfr119	chr17	35856764	36241694	-0.238565	1	30.2027	0.595243	1.96174	2
Esp38	chr17	37392822	37556243	0.22537	2	37.2038	0.918939	1.62746	2
Esp18	chr17	37554416	37646250	0.386509	4	40.03	0.859236	2.16207	3
Crisp1	chr17	38547770	38612996	0.539068	3	47.1078	0.981102	3.07335	5
Runx2	chr17	42653071	43462635	0.228262	2	38.6595	0.902218	2.85559	3
Runx2os3	chr17	42653071	42942054	0.237721	2	37.4983	0.902218	1.88122	2
MGP_FVBNJ_G0036387	chr17	42653071	42942054	0.237721	2	37.4983	0.902218	1.88122	2
9830107B12Rik	chr17	46372461	46531045	0.217077	2	45.6265	0.496015	3.96032	5
A530064D06Rik	chr17	46500800	46531045	0.35053	3	49.2678	0.985024	2.96692	4
Gm27217	chr17	50872703	51416818	-0.391349	2	25.5284	0.675869	1.84494	2
Kcnh8	chr17	50872703	51416818	-0.391349	2	25.5284	0.675869	1.84494	2
Kat2b	chr17	51959578	52107646	-0.24413	2	29.3277	0.745251	1.89004	2
Sgo1	chr17	51959578	52107646	-0.24413	2	29.3277	0.745251	1.89004	2
Rab5a-ps	chr17	52109032	52193116	-0.22067	1	27.5963	0.853141	1.93874	2
MGP_FVBNJ_G0039433	chr17	52109032	52291695	-0.207509	1	27.5734	0.853141	5.7504	6
Mark1-ps2	chr17	52109032	52193116	-0.22067	1	27.5963	0.853141	1.93874	2
Ckb-ps2	chr17	52184418	52201286	-0.238836	2	25.3885	0.959891	1.87203	2
Gm37966	chr17	52544824	52752430	-0.410686	2	24.5461	0.244566	1.85428	2
Slc5a7	chr17	52544824	52752430	-0.410686	2	24.5461	0.244566	1.85428	2
Gm23447	chr17	58856736	58922322	0.261291	3	30.3541	0.903229	1.94963	2
Pja2	chr17	62588095	62869667	0.220263	2	30.6859	0.89107	1.52999	2
MGP_FVBNJ_G0008293	chr17	62588095	62869667	0.220263	2	30.6859	0.89107	1.52999	2
Mir6420	chr17	62588095	62869667	0.220263	2	30.6859	0.89107	1.52999	2
AU016765	chr17	62869427	63261649	0.549287	4	27.066	0.919463	1.34511	2
Rab31	chr17	64007885	64403339	0.394067	3	46.5443	0.979013	1.5979	2
Ankrd12	chr17	64401974	64578779	-0.239645	3	27.4043	0.93338	1.66739	2
Gm17538	chr17	76033990	76059752	-0.312366	1	21.6607	0.963204	2.52472	3
Gm29052	chr17	81322980	82539567	-0.306342	2	28.2955	0.456649	1.75456	2
Pkdcc	chr17	81322980	82539567	-0.306342	2	28.2955	0.456649	1.75456	2
Gm24240	chr17	81322980	82539567	-0.306342	2	28.2955	0.456649	1.75456	2
Eml4	chr17	81322980	82539567	-0.306342	2	28.2955	0.456649	1.75456	2
Zfp36l2	chr17	82539147	83031877	-0.279259	1	28.0294	0.957412	1.74798	2
