gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Olfr94	chr17	35386752	35522710	-0.227324	2	22.4931	0.747587	1.97694	2
Olfr95	chr17	35386752	35522710	-0.227324	2	22.4931	0.747587	1.97694	2
Olfr96	chr17	35386752	35522710	-0.227324	2	22.4931	0.747587	1.97694	2
Olfr97	chr17	35386752	35522710	-0.227324	2	22.4931	0.747587	1.97694	2
Olfr98	chr17	35386752	35522710	-0.227324	2	22.4931	0.747587	1.97694	2
Gm20429	chr17	35386752	35522710	-0.227324	2	22.4931	0.747587	1.97694	2
Olfr754-ps1	chr17	35386752	35522710	-0.227324	2	22.4931	0.747587	1.97694	2
Gm25104	chr17	35386752	35522710	-0.227324	2	22.4931	0.747587	1.97694	2
H2-M3	chr17	35386752	35522710	-0.227324	2	22.4931	0.747587	1.97694	2
Olfr755-ps1	chr17	35386752	35522710	-0.227324	2	22.4931	0.747587	1.97694	2
Olfr99	chr17	35386752	35522710	-0.227324	2	22.4931	0.747587	1.97694	2
Olfr756-ps1	chr17	35386752	35522710	-0.227324	2	22.4931	0.747587	1.97694	2
Olfr102	chr17	35505586	35529533	-0.305972	1	20.7642	0.800117	1.95124	2
Olfr101	chr17	35505586	35529533	-0.305972	1	20.7642	0.800117	1.95124	2
Olfr104-ps	chr17	35559949	35674216	-0.266262	1	21.3382	0.914933	1.96527	2
Olfr107	chr17	35609132	35921697	-0.259532	2	21.208	0.957689	2.94726	3
Olfr759-ps1	chr17	35609132	35921697	-0.259532	2	21.208	0.957689	2.94726	3
Gm18808	chr17	35609132	35921697	-0.259532	2	21.208	0.957689	2.94726	3
Olfr108	chr17	35609132	35921697	-0.259532	2	21.208	0.957689	2.94726	3
Olfr760-ps1	chr17	35609132	35921697	-0.259532	2	21.208	0.957689	2.94726	3
Olfr109	chr17	35609132	35921697	-0.259532	2	21.208	0.957689	2.94726	3
Olfr120	chr17	35910059	36018952	-0.26104	2	20.3837	0.944376	1.95421	2
Olfr119	chr17	35910059	36018952	-0.26104	2	20.3837	0.944376	1.95421	2
Olfr122	chr17	35961295	36128427	-0.221198	1	21.945	0.929511	1.966	2
Olfr123	chr17	35961295	36128427	-0.221198	1	21.945	0.929511	1.966	2
MGP_FVBNJ_G0005682	chr17	35961295	36128427	-0.221198	1	21.945	0.929511	1.966	2
Olfr124	chr17	36020564	36132449	-0.294007	2	21.6921	0.922667	1.95334	2
Olfr125	chr17	36020564	36132449	-0.294007	2	21.6921	0.922667	1.95334	2
Gm9577	chr17	36020564	36132449	-0.294007	2	21.6921	0.922667	1.95334	2
MGP_FVBNJ_G0023531	chr17	36020564	36132449	-0.294007	2	21.6921	0.922667	1.95334	2
Gm18737	chr17	36020564	36132449	-0.294007	2	21.6921	0.922667	1.95334	2
Gm18520	chr17	36020564	36132449	-0.294007	2	21.6921	0.922667	1.95334	2
Crisp3	chr17	38442881	38527846	0.372442	3	31.1384	0.892717	1.93901	2
Crisp1	chr17	38583384	38837071	-0.388572	1	18.9091	0.974114	1.8124	2
Opn5	chr17	40824030	40899648	0.523956	5	38.9896	0.774607	2.66567	3
Guca1b	chr17	45719559	45952033	-0.216435	2	26.5103	0.866641	1.98391	2
Guca1a	chr17	45719559	45952033	-0.216435	2	26.5103	0.866641	1.98391	2
Mocs1	chr17	47674529	48725128	-0.215536	2	25.5724	0.625789	4.91292	5
Daam2	chr17	47886098	48725128	-0.23641	2	25.0207	0.937716	2.92304	3
Kif6	chr17	47886098	48725128	-0.23641	2	25.0207	0.937716	2.92304	3
Tbc1d5	chr17	49605178	49990646	0.237239	3	25.9996	0.985363	2.88585	3
Zfp959	chr17	54216059	55336799	0.227072	3	36.4603	0.976224	1.82677	2
Ndc80	chr17	69863508	70412333	-0.261092	1	23.1519	0.98229	2.85565	3
Alk	chr17	70218631	70973500	-0.569881	2	19.9145	0.944376	1.88577	2
Zfp36l2	chr17	82535341	82863858	0.477095	3	32.087	0.950514	1.85266	2
Gm15403	chr17	90076034	90426465	0.433999	3	16.3546	0.992093	1.8714	2
Arhgap12	chr18	2645512	3184594	-0.367013	2	24.6393	0.900224	2.84404	3
MGP_FVBNJ_G0008305	chr18	6497437	9187880	0.389474	2	31.8373	0.977911	1.88781	2
Lama3	chr18	9187553	11084619	0.395766	4	31.89	0.358121	1.89	2
Dsg1c	chr18	16832820	16902958	0.534198	3	28.164	0.865384	4.66495	5
Dsg1a	chr18	16999480	18110226	0.367115	3	27.5522	0.516389	2.90076	3
Dsg1b	chr18	16999480	18110226	0.367115	3	27.5522	0.516389	2.90076	3
A830052D11Rik	chr18	28807677	29289432	-0.461909	2	21.8768	0.891694	1.90501	2
Bin1	chr18	28807677	29289432	-0.461909	2	21.8768	0.891694	1.90501	2
MGP_FVBNJ_G0005726	chr18	29289145	33361109	-0.492143	1	18.2444	0.627367	1.89124	2
A330093E20Rik	chr18	42097652	42721663	0.331775	2	30.5039	0.985735	1.84466	2
Commd10	chr18	43428641	43531126	0.206548	3	37.6035	0.867264	1.9719	2
Sema6a	chr18	43531237	46147320	0.320232	2	38.003	0.960985	1.89614	2
Onecut2	chr18	60681389	63116637	-0.316675	2	16.4098	0.993792	2.85658	3
Fech	chr18	60681389	63116637	-0.316675	2	16.4098	0.993792	2.85658	3
Nars	chr18	60681389	63116637	-0.316675	2	16.4098	0.993792	2.85658	3
Atp8b1	chr18	60681389	63116637	-0.316675	2	16.4098	0.993792	2.85658	3
Cndp1	chr18	80852264	81250653	-0.207967	1	17.4188	0.648243	2.97366	3
Gm7289	chr18	80852264	81250653	-0.207967	1	17.4188	0.648243	2.97366	3
Cyb5a	chr18	81098176	81284454	-0.20917	2	17.3825	0.689276	2.97564	3
Gm16146	chr18	81098176	81284454	-0.20917	2	17.3825	0.689276	2.97564	3
Fbxo15	chr18	81098176	81284454	-0.20917	2	17.3825	0.689276	2.97564	3
Timm21	chr18	81098176	81284454	-0.20917	2	17.3825	0.689276	2.97564	3
Eif3s6-ps2	chr18	86429161	86534061	-0.275034	2	14.3773	0.984407	2.92017	3
Ptgdr2	chr19	7794091	7991833	-0.220846	2	22.557	0.837271	2.95548	3
Ccdc86	chr19	7794091	7991833	-0.220846	2	22.557	0.837271	2.95548	3
Ms4a10	chr19	7794091	7991833	-0.220846	2	22.557	0.837271	2.95548	3
Ms4a15	chr19	7794091	7991833	-0.220846	2	22.557	0.837271	2.95548	3
Ms4a18	chr19	7794091	7991833	-0.220846	2	22.557	0.837271	2.95548	3
Gm28347	chr19	7794091	7991833	-0.220846	2	22.557	0.837271	2.95548	3
Ms4a20	chr19	7971476	8101910	-0.230643	1	21.1448	0.944376	1.96449	2
Olfr1467	chr19	10257145	10351444	0.267797	2	20.3844	0.987354	1.86351	2
Olfr1469	chr19	10257145	10351444	0.267797	2	20.3844	0.987354	1.86351	2
MGP_FVBNJ_G0037447	chr19	12438198	13295141	0.262223	2	21.0081	0.967357	1.87067	2
Trpm3	chr19	18823813	20339021	0.480642	2	26.9744	0.924468	5.65243	6
Gm22506	chr19	18823813	19089018	0.20388	2	23.175	0.924468	1.92095	2
Gm27151	chr19	19283879	20339021	0.555061	3	30.2296	0.887633	2.8189	3
Fam189a2	chr19	20657926	21098357	0.26876	2	19.5174	0.836818	1.6904	2
1700021P04Rik	chr19	20657926	21098357	0.26876	2	19.5174	0.836818	1.6904	2
Tjp2	chr19	20657926	21098357	0.26876	2	19.5174	0.836818	1.6904	2
9930021J03Rik	chr19	26593498	27201945	0.282407	3	24.2771	0.689276	2.91305	3
Uhrf2	chr19	26894319	27387165	-0.324183	2	19.1323	0.992156	1.92945	2
Gldc	chr19	26894319	27387165	-0.324183	2	19.1323	0.992156	1.92945	2
Rpl31-ps20	chr19	26894319	27387165	-0.324183	2	19.1323	0.992156	1.92945	2
Mbl2	chr19	26894319	27387165	-0.324183	2	19.1323	0.992156	1.92945	2
MGP_FVBNJ_G0008375	chr19	26894319	27387165	-0.324183	2	19.1323	0.992156	1.92945	2
MGP_FVBNJ_G0009533	chr19	26894319	27387165	-0.324183	2	19.1323	0.992156	1.92945	2
Lipo1	chr19	30575833	31354819	0.360327	3	22.1199	0.569839	3.83276	4
Gm8980	chr19	30575833	31354819	0.360327	3	22.1199	0.569839	3.83276	4
Lipo5	chr19	30575833	31354819	0.360327	3	22.1199	0.569839	3.83276	4
Gm24006	chr19	31957788	32105438	0.25462	2	22.8678	0.999675	1.89578	2
Pcgf5	chr19	33307941	34667905	0.680727	3	27.7259	0.987354	1.68186	2
Cyp2c68	chr19	36594711	36686807	0.481868	3	23.8024	0.956935	2.7684	3
Cyp2c67	chr19	36594711	36686807	0.481868	3	23.8024	0.956935	2.7684	3
Cyp2c69	chr19	36594711	36686807	0.481868	3	23.8024	0.956935	2.7684	3
Cyp2c40	chr19	36684630	36785566	-0.387635	3	13.0247	0.977911	2.49263	3
Ccnj	chr19	37729825	39061155	0.219154	2	25.9928	0.81898	1.91238	2
E030044B06Rik	chr19	37729825	39061155	0.219154	2	25.9928	0.81898	1.91238	2
Mir8092	chr19	37729825	39061155	0.219154	2	25.9928	0.81898	1.91238	2
Zfp518a	chr19	37729825	39061155	0.219154	2	25.9928	0.81898	1.91238	2
Blnk	chr19	37729825	39061155	0.219154	2	25.9928	0.81898	1.91238	2
Dntt	chr19	37729825	39061155	0.219154	2	25.9928	0.81898	1.91238	2
Opalin	chr19	37729825	39061155	0.219154	2	25.9928	0.81898	1.91238	2
Tll2	chr19	37729825	39061155	0.219154	2	25.9928	0.81898	1.91238	2
Tm9sf3	chr19	37729825	39061155	0.219154	2	25.9928	0.81898	1.91238	2
Pik3ap1	chr19	37729825	39061155	0.219154	2	25.9928	0.81898	1.91238	2
Pi4k2a	chr19	39060813	40575724	0.30128	3	24.6278	0.961136	2.81087	3
Wbp1l	chr19	43639145	44830438	0.302744	2	30.1837	0.91838	1.90112	2
Cyp17a1	chr19	43639145	44830438	0.302744	2	30.1837	0.91838	1.90112	2
Gm6967	chr19	43639145	44830438	0.302744	2	30.1837	0.91838	1.90112	2
Borcs7	chr19	43639145	44830438	0.302744	2	30.1837	0.91838	1.90112	2
As3mt	chr19	43639145	44830438	0.302744	2	30.1837	0.91838	1.90112	2
Cfap43	chr19	44830191	45984249	0.328621	4	26.4793	0.6701	3.78463	4
Smc3	chr19	50607683	51408180	-0.334973	2	18.6711	0.983948	1.92244	2
Prdx3	chr19	57895339	58202513	0.243202	2	28.3705	0.974114	1.82558	2
Grk5	chr19	57895339	58202513	0.243202	2	28.3705	0.974114	1.82558	2
Gm9529	chr19	57895339	58202513	0.243202	2	28.3705	0.974114	1.82558	2
Gm22520	chr19	57895339	58202513	0.243202	2	28.3705	0.974114	1.82558	2
Zfp950	chr19	57895339	58202513	0.243202	2	28.3705	0.974114	1.82558	2
Shroom4	chrX	1029229	1777873	0.229108	3	30.311	0.64304	1.93575	2
Slc35a2	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Pqbp1	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Timm17b	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Gm10491	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Gm10490	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Pcsk1n	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Eras	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Hdac6	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Psmb6-ps	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Gata1	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
B630019K06Rik	chrX	3445853	3560420	-0.388023	2	21.1244	0.929511	1.86437	2
Gm14504	chrX	3445853	3560420	-0.388023	2	21.1244	0.929511	1.86437	2
Gm14863	chrX	3910872	4001176	-0.606085	0	20.9724	0.956935	1.60252	2
Tspan7	chrX	5098209	5267437	0.35289	2	28.5726	0.971658	1.86516	2
MGP_FVBNJ_G0036533	chrX	5098209	5267437	0.35289	2	28.5726	0.971658	1.86516	2
Usp9x	chrX	7688694	7918057	0.675452	4	41.2299	0.897797	2.56568	3
Cask	chrX	8209390	8576273	0.447296	3	26.0189	0.945366	3.7172	4
Efhc2	chrX	11857086	12315971	0.562633	5	30.6817	0.817843	1.73796	2
Kdm6a	chrX	12926099	13335951	0.493689	3	30.3796	0.890024	4.72302	5
Ssxa1	chrX	15797706	15888467	-0.23768	2	22.7224	0.946894	1.96235	2
Gm21876	chrX	15853187	15934210	-0.221413	1	23.8102	0.916983	1.96929	2
Klhl13	chrX	17809872	18199645	0.248562	2	27.0474	0.865384	3.60661	4
Wdr44	chrX	18363254	26311669	0.226694	4	23.4044	0.781252	3.55297	4
Pgrmc1	chrX	31170690	31428187	-0.201118	2	25.3872	0.977911	1.97186	2
Akap17b	chrX	31170690	31428187	-0.201118	2	25.3872	0.977911	1.97186	2
Rpl7-ps9	chrX	31170690	31428187	-0.201118	2	25.3872	0.977911	1.97186	2
Nkap	chrX	31738857	31869391	-0.555408	2	21.1644	0.967107	1.86112	2
Akap14	chrX	31738857	31869391	-0.555408	2	21.1644	0.967107	1.86112	2
Rhox3e	chrX	32072937	32179337	0.237585	1	29.3908	0.956935	5.29719	6
Rhox3g	chrX	32081147	32085103	0.756476	4	31.1628	0.795235	1.73371	2
Btg1c	chrX	32601963	32847059	0.499392	3	30.4052	0.922011	1.80919	2
6030498E09Rik	chrX	33497867	33602092	-0.512928	2	19.7319	0.905908	1.88288	2
Gm6024	chrX	33497867	33602092	-0.512928	2	19.7319	0.905908	1.88288	2
Gm7657	chrX	36454761	36550325	-0.268181	1	22.8999	0.924468	1.95772	2
Gm5135	chrX	36454761	36550325	-0.268181	1	22.8999	0.924468	1.95772	2
MGP_FVBNJ_G0009190	chrX	36496696	36562143	-0.412042	1	21.9488	0.874786	1.88974	2
Tenm1	chrX	37201303	38038575	0.362239	3	28.3933	0.971658	6.63044	7
Gm14628	chrX	38367323	38422050	-0.44605	1	17.8603	0.916983	1.89393	2
Dcaf12l1	chrX	39375809	39459627	-0.224712	2	24.2337	0.924468	1.97637	2
Gm14652	chrX	40376179	40424401	-0.340544	1	22.8671	0.993792	2.91614	3
MGP_FVBNJ_G0038061	chrX	40376179	40424401	-0.340544	1	22.8671	0.993792	2.91614	3
4930515L19Rik	chrX	40827734	41007658	-0.280455	2	22.67	0.998129	3.90569	4
Actrt1	chrX	40907186	41007658	-0.326936	1	20.5202	0.916983	1.92948	2
Gm29242	chrX	41165036	41448981	-0.382884	1	20.6967	0.998129	4.80119	5
Gm14609	chrX	41931909	41987854	-0.390851	1	21.7003	0.916983	1.93428	2
Gm14610	chrX	41931909	41987854	-0.390851	1	21.7003	0.916983	1.93428	2
Gm4908	chrX	42025248	42095654	0.295096	2	25.888	0.800117	1.85417	2
Apln	chrX	42553863	42876265	-0.234878	2	25.2985	0.645514	1.96374	2
Utp14a	chrX	42815906	43215761	-0.285674	2	16.5803	0.999675	1.93052	2
MGP_FVBNJ_G0038063	chrX	42815906	43215761	-0.285674	2	16.5803	0.999675	1.93052	2
Gm7212	chrX	42815906	43215761	-0.285674	2	16.5803	0.999675	1.93052	2
Slc25a14	chrX	43211488	43362653	-0.298521	1	9.35818	0.967592	2.92173	3
MGP_FVBNJ_G0009191	chrX	43215888	43362653	-0.284306	2	9.4101	0.685813	1.96348	2
Gpr119	chrX	43215888	43362653	-0.284306	2	9.4101	0.685813	1.96348	2
Rbmx2	chrX	43215888	43362653	-0.284306	2	9.4101	0.685813	1.96348	2
Enox2	chrX	43678416	43994611	0.376857	3	17.2593	0.846269	6.56379	7
Gm14697	chrX	43827096	44142857	0.395739	2	12.4636	0.911606	2.74563	3
Olfr1320	chrX	44216930	44373575	-0.220753	2	9.56817	0.983447	1.97132	2
Igsf1	chrX	44306286	44398599	0.259038	2	18.418	0.716414	1.61907	2
Gm15033	chrX	44457709	44507250	-0.376145	1	8.08737	0.986733	1.91373	2
Olfr1323	chrX	44554717	44644696	-0.371955	1	8.23558	0.885295	1.9014	2
MGP_FVBNJ_G0009810	chrX	44554717	44644696	-0.371955	1	8.23558	0.885295	1.9014	2
Hs6st2	chrX	45924370	46485704	-0.235536	2	10.0526	0.790842	3.94547	4
Gm14581	chrX	46155786	46485704	-0.269576	2	9.68393	0.541415	1.96383	2
Gm7840	chrX	46368524	46745720	-0.263894	1	9.76037	0.897875	1.95319	2
Gm22539	chrX	46368524	46745720	-0.263894	1	9.76037	0.897875	1.95319	2
Magea14	chrX	46499067	46834086	0.355351	2	20.9331	0.973268	1.62493	2
Gpc4	chrX	46499067	46834086	0.355351	2	20.9331	0.973268	1.62493	2
Mir363	chrX	47308432	47349191	-0.322223	1	9.24481	0.800117	1.93338	2
Mir92-2	chrX	47308432	47349191	-0.322223	1	9.24481	0.800117	1.93338	2
Mir19b-2	chrX	47308432	47349191	-0.322223	1	9.24481	0.800117	1.93338	2
Mir20b	chrX	47308432	47349191	-0.322223	1	9.24481	0.800117	1.93338	2
Mir18b	chrX	47308432	47349191	-0.322223	1	9.24481	0.800117	1.93338	2
Mir106a	chrX	47308432	47349191	-0.322223	1	9.24481	0.800117	1.93338	2
Kis2	chrX	47308432	47349191	-0.322223	1	9.24481	0.800117	1.93338	2
Gm7851	chrX	47349228	47414947	0.205903	2	11.8313	0.965426	1.85499	2
Ccdc160	chrX	47349228	47414947	0.205903	2	11.8313	0.965426	1.85499	2
Gm14607	chrX	47414957	47940282	-0.274662	1	9.78591	0.954967	1.94998	2
Pou5f1-rs8	chrX	47414957	47940282	-0.274662	1	9.78591	0.954967	1.94998	2
Phf6	chrX	47414957	48018262	-0.277374	1	9.63905	0.954967	2.92107	3
Hprt	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Mir450b	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Mir450-1	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Mir450-2	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Mir542	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Gm28730	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Mir351	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Mir503	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Mir322	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
C430049B03Rik	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Plac1	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Fam122b	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Fam122c	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
MGP_FVBNJ_G0009811	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Gm14585	chrX	47515780	48018262	-0.239281	2	10.0128	0.303741	1.96708	2
Mospd1	chrX	47941404	48117744	-0.416629	1	8.59978	0.953797	1.8841	2
Rtl8c	chrX	48098027	48126515	-0.548201	1	9.95412	0.886869	1.85932	2
Gm14592	chrX	48138192	48170145	-0.221114	2	9.40113	0.971658	1.95585	2
Gm14600	chrX	48160081	48171099	-0.402249	1	8.07511	0.999675	1.87491	2
AW822252	chrX	48206015	48327891	0.206282	2	13.6723	0.891694	1.87345	2
Gm14624	chrX	50580413	50603077	0.349829	7	23.2405	0.908465	1.47839	3
Gm773	chrX	50889614	50897050	-0.45393	1	8.65432	0.879231	1.89796	2
1600025M17Rik	chrX	50996106	51093479	-0.224762	2	10.3229	0.707738	1.97749	2
Zfp449	chrX	50996106	51093479	-0.224762	2	10.3229	0.707738	1.97749	2
Gm2155	chrX	50996106	51093479	-0.224762	2	10.3229	0.707738	1.97749	2
Smim10l2a	chrX	50996106	51167806	-0.24779	2	10.1382	0.707738	2.96336	3
Gm2174	chrX	51100412	51311934	-0.250792	1	10.2491	0.626683	1.98039	2
Ints6l	chrX	51100412	51493909	-0.222032	1	10.4484	0.626683	2.97261	3
Map7d3	chrX	51377335	51524926	-0.284897	2	9.37362	0.896776	2.88345	3
Adgrg4	chrX	51567010	51801564	-0.333078	1	8.96591	0.55668	2.94048	3
Tm9sf5	chrX	52121416	52262716	-0.254601	2	10.5274	0.887151	3.92521	4
Gm14630	chrX	52323566	52413595	-0.308773	1	9.0726	0.70618	1.96368	2
Gm5389	chrX	52344381	52428133	-0.254548	1	9.40078	0.7657	1.96341	2
Gm14629	chrX	52344381	52428133	-0.254548	1	9.40078	0.7657	1.96341	2
Fgf13	chrX	53918292	54307083	-0.234133	2	9.38223	0.793579	4.93264	5
MGP_FVBNJ_G0009210	chrX	54360733	54415220	-0.473038	1	7.2642	0.763318	1.87149	2
Gm14887	chrX	54549148	54600233	-0.312839	1	10.0098	0.956935	2.92317	3
F9	chrX	54670607	54725998	-0.307785	2	12.6552	0.999064	2.92667	3
MGP_FVBNJ_G0038070	chrX	54887077	55201428	-0.22281	2	9.3986	0.839655	1.97556	2
Gm14651	chrX	55289019	55320889	-0.435371	1	7.47103	0.980725	1.83164	2
Gm4909	chrX	55355898	55443098	-0.293178	1	9.27755	0.603192	1.96925	2
Rpl7l1-ps1	chrX	55644118	55887809	-0.284403	1	11.9516	0.867264	1.9533	2
Gm14665	chrX	56053951	56151837	-0.352025	1	8.38987	0.476652	1.95814	2
Gm8215	chrX	56696751	56758198	-0.404687	1	7.36852	0.983447	1.86164	2
Gm16411	chrX	56929565	56991913	-0.301443	1	10.5791	0.947003	2.92653	3
Magec2	chrX	56963697	57002062	-0.407811	1	7.88558	0.850458	1.94832	2
4931400O07Rik	chrX	57145632	57234368	-0.54387	1	6.78385	0.886869	1.71273	2
Tslrn1	chrX	57145632	57234368	-0.54387	1	6.78385	0.886869	1.71273	2
Gm14657	chrX	58106124	58303871	-0.217711	2	8.6065	0.999386	1.96533	2
Gm8260	chrX	58816468	58895934	0.457225	3	16.8004	0.776206	1.82232	2
Gm6760	chrX	58903148	59004664	-0.62718	1	6.64136	0.977911	1.84347	2
Magea9	chrX	58903148	59004664	-0.62718	1	6.64136	0.977911	1.84347	2
Slitrk4	chrX	59004727	59172129	-0.220169	2	8.87053	0.98229	1.9646	2
Gm14669	chrX	59853978	59913677	0.678055	3	20.8039	0.891694	1.77283	2
Gm14668	chrX	60704815	60751879	0.301789	2	15.1697	0.987354	1.91256	2
Gm8310	chrX	61557811	61590785	0.518519	3	18.0033	0.89925	1.93067	2
Mir743	chrX	61557811	61590785	0.518519	3	18.0033	0.89925	1.93067	2
MGP_FVBNJ_G0009214	chrX	61557811	61590785	0.518519	3	18.0033	0.89925	1.93067	2
Mir742	chrX	61557811	61590785	0.518519	3	18.0033	0.89925	1.93067	2
Mir883a	chrX	61557811	61590785	0.518519	3	18.0033	0.89925	1.93067	2
Mir883b	chrX	61557811	61590785	0.518519	3	18.0033	0.89925	1.93067	2
Mir471	chrX	61557811	61590785	0.518519	3	18.0033	0.89925	1.93067	2
Mir741	chrX	61557811	61590785	0.518519	3	18.0033	0.89925	1.93067	2
Gm6806	chrX	63274117	63353811	-0.217661	2	11.7634	0.983948	1.96944	2
Gm22332	chrX	63318145	63390230	-0.213055	2	11.0117	0.918508	2.96286	3
Fmr1	chrX	63397717	63548085	0.2191	2	12.4876	0.788153	3.87264	4
Gm8344	chrX	63694800	63737558	0.388133	2	14.094	0.995052	1.88578	2
Ids	chrX	65099551	65152842	-0.212366	2	10.6065	0.957318	1.96418	2
Eola1	chrX	65140027	65206264	-0.5541	2	7.81982	0.973268	1.66891	2
Gm14731	chrX	65384684	65404717	-0.524239	1	7.31403	0.973268	1.91672	2
Gm8410	chrX	65512755	65713149	-0.39598	1	8.68396	0.904102	1.9089	2
Mamld1	chrX	65758181	66018943	-0.21201	2	10.3828	0.518744	1.98094	2
MGP_FVBNJ_G0036539	chrX	65758181	66018943	-0.21201	2	10.3828	0.518744	1.98094	2
Mtmr1	chrX	66115485	66230933	-0.305489	2	9.31174	0.928314	1.92033	2
Cd99l2	chrX	66115485	66328047	-0.28735	2	9.69158	0.928314	2.90655	3
Gpr50	chrX	66402265	66466094	-0.232862	1	9.76944	0.744276	1.96747	2
Gm1141	chrX	66673282	66777723	-0.251025	2	9.96042	0.720869	1.96747	2
Prrg3	chrX	66673282	66777723	-0.251025	2	9.96042	0.720869	1.96747	2
Fate1	chrX	66673282	66777723	-0.251025	2	9.96042	0.720869	1.96747	2
Cnga2	chrX	66673282	66777723	-0.251025	2	9.96042	0.720869	1.96747	2
Magea10	chrX	67115715	67187271	-0.263919	1	8.99735	0.802171	1.95993	2
Gm26726	chrX	68166013	68432965	-0.214767	2	11.0809	0.517221	1.97669	2
Zfp92	chrX	68166013	68432965	-0.214767	2	11.0809	0.517221	1.97669	2
Trex2	chrX	68166013	68432965	-0.214767	2	11.0809	0.517221	1.97669	2
Haus7	chrX	68166013	68432965	-0.214767	2	11.0809	0.517221	1.97669	2
Bgn	chrX	68166013	68432965	-0.214767	2	11.0809	0.517221	1.97669	2
Atp2b3	chrX	68166013	68432965	-0.214767	2	11.0809	0.517221	1.97669	2
Gm25226	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Plxnb3	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Srpk3	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Idh3g	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Ssr4	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Pdzd4	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Gm14817	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Gm23615	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
L1cam	chrX	68607988	68874017	-0.229044	2	12.5342	0.912282	2.95108	3
Arhgap4	chrX	68607988	68874017	-0.229044	2	12.5342	0.912282	2.95108	3
Avpr2	chrX	68607988	68874017	-0.229044	2	12.5342	0.912282	2.95108	3
Naa10	chrX	68607988	68874017	-0.229044	2	12.5342	0.912282	2.95108	3
Renbp	chrX	68607988	68874017	-0.229044	2	12.5342	0.912282	2.95108	3
Hcfc1	chrX	68607988	68874017	-0.229044	2	12.5342	0.912282	2.95108	3
Opn1mw	chrX	68874064	68956893	0.326114	2	19.751	0.977478	1.59942	2
Flna	chrX	69006012	69293705	0.32714	2	15.4601	0.78066	1.92249	2
Gm15362	chrX	69305233	69334393	0.651851	4	20.7057	0.970515	1.74206	2
Gm15364	chrX	69305233	69334393	0.651851	4	20.7057	0.970515	1.74206	2
Gm20056	chrX	69305233	69334393	0.651851	4	20.7057	0.970515	1.74206	2
Gm26417	chrX	69426388	69455454	-0.846098	1	10.0118	0.969079	1.63251	2
Xlr4b	chrX	69552757	69562906	0.60428	4	15.963	0.879297	3.2136	4
Xlr4a	chrX	69552757	69562906	0.60428	4	15.963	0.879297	3.2136	4
Xlr4c	chrX	69552757	69562906	0.60428	4	15.963	0.879297	3.2136	4
Dkc1	chrX	69910010	69973918	-0.573011	2	8.30093	0.916983	1.76665	2
Gm25520	chrX	69910010	69973918	-0.573011	2	8.30093	0.916983	1.76665	2
Mpp1	chrX	69910010	69973918	-0.573011	2	8.30093	0.916983	1.76665	2
F8	chrX	70016534	70275181	0.39375	4	18.2983	0.892168	6.62317	8
Fundc2	chrX	70210454	70275181	0.210194	2	14.2206	0.957318	1.86393	2
Brcc3	chrX	70274722	70319059	0.334385	3	16.6272	0.949567	2.60898	3
